2018-03-15 20:58:09,"b'RT @Melly32: Absolutely disgusting! First @united has a policy of discriminating against pit bull type dogs, and now this!! We haven\xe2\x80\x99t flow\xe2\x80\xa6'"
2018-03-15 20:57:38,"b'#Trending on @abc_columbia:\n- Sister of Dylann Roof and others face weapons, drug charges in HS incident\xe2\x80\x8b\n-\xe2\x80\xa6 https://t.co/sOwI5m9lVG'"
2018-03-15 20:56:50,b'RT @LOUISAGUIRRE: Did said flight attendant not hear the dog bark from inside the overhead for 30 minutes straight according to eye witness\xe2\x80\xa6'
2018-03-15 20:56:36,b'#UnitedAirlines Changes 10 month long seat reservations to separate parents from children on 7 hour long-haul inter\xe2\x80\xa6 https://t.co/LxWuqEPsRG'
2018-03-15 20:56:01,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
2018-03-15 20:55:13,"b""RT @LoraMarieB: When your airline kills rabbits, dogs and drags people off the plane bloodied and crying THEN won't stop doing it after all\xe2\x80\xa6"""
2018-03-15 20:54:28,b'RT @mariamenounos: Just read on @HuffPost that 18 out of the 24 pets that died on a flight last year were on #UnitedAirlines \xe2\x80\xa6we need answe\xe2\x80\xa6'
2018-03-15 20:54:06,b'RT @chicagoactor31: Who in their right mind would put a dog in a overhead bin on an airline? You have to question their training. When I he\xe2\x80\xa6'
2018-03-15 20:54:05,"b'Airlines must do better... our #pets #dogs are our #family  Animals do not #travel free therefore, treat them w dig\xe2\x80\xa6 https://t.co/YW1oO152pa'"
2018-03-15 20:54:01,b'RT @NaliniMullur: We should all boycott United Airlines and the whole crew on that particular flight should be fired. I am still so angry.\xe2\x80\xa6'
2018-03-15 20:54:01,b'RT @SDORSEY01: It\xe2\x80\x99s time for Oscar Munoz to go! First dragging a passenger off bloody and bruised because the airline screwed up scheduling\xe2\x80\xa6'
2018-03-15 20:53:54,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
2018-03-15 20:53:03,b'RT @IsabellaLabIssy: You sweet little soul \xf0\x9f\x8c\x88\xf0\x9f\x92\x93\xf0\x9f\x92\x94\xf0\x9f\x90\xbe you were let down on so many levels .. so many could have fought back to save you .. check\xe2\x80\xa6'
2018-03-15 20:52:18,b'#kokito #rip #animalcruelty #united #unitedairlines #responsibility                       UNITED\xe2\x80\xa6 https://t.co/i1VSzuHDyf'
2018-03-15 20:52:11,"b'Impressed that @SenJohnKennedy introduced legislation addressing #UnitedAirlines WITH a cute acronym, W.O.O.F.F. \nI\xe2\x80\xa6 https://t.co/CJRCwJCiFY'"
2018-03-15 20:51:36,"b""WARNING!! Don'tfly #UnitedAirlines with your PETS!!!! Dog Dies on United Flight After Attendant Forces Passenger to\xe2\x80\xa6 https://t.co/1Ho75A8quR"""
2018-03-15 20:50:52,b'Plus @united they charges for #Entertainment on board watching movies or anything it just so #ridiculous\xe2\x80\xa6 https://t.co/PJBk0JjhXV'
2018-03-15 20:50:49,"b'Changed my DEN-EWR flight from 5:40 pm to 12:50 due to work emergency. Paid chg fee of $200. Turns out, 12:50pm fli\xe2\x80\xa6 https://t.co/JQfy2H0tfe'"
